User-ID,cluster
71411,0
71415,0
71418,0
71420,0
71423,0
71426,0
71430,0
71440,0
71446,0
71449,0
71450,0
71453,0
71459,0
71461,0
71464,0
71465,0
71469,0
71470,0
71474,0
71476,0
71477,0
71480,0
71482,0
71485,0
71486,0
71487,0
71488,0
71490,0
71493,0
71494,0
71496,0
71497,0
71498,0
71500,0
71501,0
71502,0
71505,0
71507,0
71509,0
71513,0
71514,0
71517,0
71520,0
71521,0
71522,0
71523,0
71524,0
71533,0
71537,0
71539,0
71546,0
71547,0
71549,0
71551,0
71553,0
71554,0
71558,0
71561,0
71562,0
71563,0
71567,0
71568,0
71570,0
71571,0
71572,0
71577,0
71582,0
71585,0
71587,0
71590,0
71591,0
71594,0
71597,0
71600,0
71604,0
71605,0
71608,0
71612,0
71613,0
71614,0
71615,0
71616,0
71618,0
71620,0
71623,0
71628,0
71630,0
71634,0
71637,0
71639,0
71641,0
71648,0
71649,0
71651,0
71653,0
71656,0
71657,0
71658,0
71660,0
71662,0
71665,0
71672,0
71674,0
71676,0
71677,0
71682,0
71683,0
71684,0
71688,0
71691,0
71694,0
71696,0
71698,0
71700,0
71701,0
71702,0
71703,0
71705,0
71709,0
71711,0
71712,0
71713,0
71714,0
71716,0
71720,0
71722,0
71726,0
71728,0
71730,0
71734,0
71739,0
71745,0
71749,0
71751,0
71752,0
71753,0
71761,0
71762,0
71765,0
71766,0
71767,0
71769,0
71777,0
71778,0
71779,0
71785,0
71786,0
71788,0
71789,0
71798,0
71799,0
71800,0
71804,0
71806,0
71808,0
71809,0
71811,0
71812,0
71814,0
71817,0
71818,0
71822,0
71824,0
71831,0
71837,0
71839,0
71841,0
71842,0
71844,0
71845,0
71847,0
71849,0
71850,0
71853,0
71855,0
71859,0
71863,0
71867,0
71872,0
71877,0
71878,0
71881,0
71883,0
71884,0
71885,0
71888,0
71889,0
71893,0
71895,0
71897,0
71900,0
71902,0
71905,0
71907,0
71910,0
71912,0
71914,0
71915,0
71917,0
71918,0
71927,0
71934,0
71935,0
71936,0
71940,0
71946,0
71952,0
71957,0
71967,0
71974,0
71981,0
71986,0
71989,0
71993,0
71994,0
71996,0
72000,0
72002,0
72004,0
72005,0
72008,0
72017,0
72021,0
72022,0
72025,0
72026,0
72028,0
72029,0
72030,0
72032,0
72034,0
72037,0
72038,0
72039,0
72040,0
72044,0
72050,0
72051,0
72056,0
72057,0
72060,0
72063,0
72065,0
72067,0
72077,0
72080,0
72084,0
72090,0
72092,0
72095,0
72097,0
72099,0
72100,0
72101,0
72102,0
72107,0
72109,0
72111,0
72112,0
72113,0
72115,0
72121,0
72124,0
72129,0
72130,0
72134,0
72139,0
72141,0
72143,0
72144,0
72145,0
72147,0
72148,0
72151,0
72153,0
72154,0
72155,0
72156,0
72162,0
72163,0
72166,0
72167,0
72169,0
72171,0
72177,0
72178,0
72183,0
72186,0
72188,0
72189,0
72190,0
72195,0
72198,0
72201,0
72202,0
72204,0
72210,0
72211,0
72214,0
72220,0
72221,0
72222,0
72227,0
72233,0
72238,0
72244,0
72245,0
72247,0
72249,0
72250,0
72251,0
72252,0
72254,0
72255,0
72256,0
72259,0
72260,0
72261,0
72265,0
72268,0
72273,0
72276,0
72278,0
72281,0
72282,0
72283,0
72285,0
72287,0
72295,0
72296,0
72300,0
72303,0
72304,0
72307,0
72309,0
72312,0
72318,0
72322,0
72323,0
72326,0
72327,0
72328,0
72331,0
72341,0
72343,0
72344,0
72347,0
72348,0
72352,0
72355,0
72363,0
72364,0
72366,0
72368,0
72370,0
72373,0
72377,0
72379,0
72385,0
72389,0
72390,0
72391,0
72398,0
72404,0
72406,0
72408,0
72416,0
72417,0
72418,0
72421,0
72422,0
72423,0
72424,0
72425,0
72426,0
72427,0
72428,0
72429,0
72430,0
72443,0
72444,0
72447,0
72448,0
72451,0
72453,0
72454,0
72456,0
72458,0
72461,0
72466,0
72470,0
72476,0
72482,0
72487,0
72488,0
72493,0
72497,0
72508,0
72509,0
72512,0
72514,0
72519,0
72520,0
72521,0
72523,0
72526,0
72527,0
72528,0
72529,0
72530,0
72531,0
72532,0
72537,0
72540,0
72541,0
72544,0
72545,0
72549,0
72551,0
72552,0
72554,0
72555,0
72557,0
72573,0
72575,0
72576,0
72577,0
72579,0
72587,0
72588,0
72589,0
72598,0
72601,0
72609,0
72611,0
72612,0
72620,0
72630,0
72634,0
72636,0
72638,0
72644,0
72645,0
72649,0
72651,0
72654,0
72655,0
72658,0
72659,0
72660,0
72670,0
72671,0
72672,0
72673,0
72682,0
72687,0
72688,0
72689,0
72692,0
72696,0
72698,0
72699,0
72700,0
72701,0
72702,0
72703,0
72707,0
72711,0
72715,0
72718,0
72723,0
72725,0
72726,0
72728,0
72732,0
72735,0
72736,0
72737,0
72742,0
72744,0
72750,0
72759,0
72760,0
72761,0
72764,0
72765,0
72767,0
72768,0
72769,0
72770,0
72771,0
72773,0
72775,0
72776,0
72778,0
72780,0
72785,0
72791,0
72792,0
72798,0
72799,0
72802,0
72804,0
72805,0
72812,0
72813,0
72815,0
72818,0
72819,0
72828,0
72830,0
72831,0
72833,0
72838,0
72839,0
72841,0
72844,0
72847,0
72852,0
72853,0
72854,0
72858,0
72859,0
72863,0
72865,0
72866,0
72868,0
72874,0
72875,0
72876,0
72878,0
72882,0
72883,0
72885,0
72886,0
72887,0
72888,0
72896,0
72897,0
72898,0
72909,0
72911,0
72912,0
72913,0
72914,0
72915,0
72921,0
72923,0
72928,0
72930,0
72936,0
72940,0
72943,0
72944,0
72946,0
72947,0
72949,0
72950,0
72951,0
72954,0
72958,0
72960,0
72963,0
72964,0
72965,0
72966,0
72968,0
72973,0
72974,0
72975,0
72976,0
72980,0
72984,0
72985,0
72987,0
72988,0
72990,0
72992,2
72993,0
72999,0
73003,0
73004,0
73005,0
73012,0
73013,0
73015,0
73020,0
73022,0
73024,0
73025,0
73028,0
73030,0
73034,0
73038,0
73039,0
73043,0
73044,0
73045,0
73046,0
73048,0
73049,0
73050,0
73053,0
73054,0
73056,0
73059,0
73061,0
73062,0
73070,0
73071,0
73076,0
73079,0
73080,0
73081,0
73082,0
73091,0
73093,0
73094,0
73095,0
73097,0
73098,0
73108,0
73110,0
73114,0
73122,0
73124,0
73127,0
73128,0
73130,0
73133,0
73135,0
73139,0
73142,0
73143,0
73144,0
73148,0
73150,0
73156,0
73157,0
73161,0
73165,0
73171,0
73172,0
73173,0
73177,0
73178,0
73179,0
73180,0
73189,0
73195,0
73196,0
73198,0
73200,0
73207,0
73210,0
73215,0
73219,0
73220,0
73221,0
73222,0
73224,0
73225,0
73227,0
73229,0
73230,0
73231,0
73234,0
73238,0
73240,0
73243,0
73244,0
73247,0
73256,0
73259,0
73260,0
73261,0
73264,0
73265,0
73271,0
73275,0
73284,0
73289,0
73290,0
73292,0
73298,0
73301,0
73303,0
73306,0
73308,0
73309,0
73310,0
73311,0
73314,0
73315,0
73318,0
73321,0
73324,0
73326,0
73329,0
73330,0
73331,0
73333,0
73334,0
73336,0
73347,0
73350,0
73354,0
73363,0
73366,0
73372,0
73373,0
73374,0
73379,0
73381,0
73385,0
73390,0
73394,2
73398,0
73399,0
73400,0
73401,0
73402,0
73404,0
73405,0
73411,0
73416,0
73420,0
73422,0
73425,0
73426,0
73429,0
73432,0
73435,0
73436,0
73442,0
73444,0
73445,0
73446,0
73447,0
73449,0
73458,0
73460,0
73463,0
73464,0
73467,0
73469,0
73472,0
73474,0
73477,0
73479,0
73481,0
73482,0
73483,0
73485,0
73486,0
73490,0
73494,0
73496,0
73501,0
73502,0
73504,0
73509,0
73515,0
73523,0
73524,0
73526,0
73527,0
73528,0
73532,0
73535,0
73542,0
73548,0
73549,0
73550,0
73554,0
73555,0
73561,0
73564,0
73566,0
73571,0
73578,0
73579,0
73584,0
73588,0
73592,0
73599,0
73603,0
73604,0
73607,0
73611,0
73614,0
73617,0
73619,0
73622,0
73632,0
73634,0
73635,0
73636,0
73638,0
73640,0
73641,0
73646,0
73651,0
73656,0
73660,0
73661,0
73662,0
73664,0
73668,0
73670,0
73672,0
73677,0
73681,0
73686,0
73691,0
73692,0
73693,0
73696,0
73700,0
73701,0
73702,0
73704,0
73711,0
73712,0
73713,0
73716,0
73722,0
73723,0
73726,0
73727,0
73728,0
73730,0
73732,0
73741,0
73742,0
73744,0
73746,0
73747,0
73748,0
73752,0
73755,0
73757,0
73758,0
73759,0
73760,0
73762,0
73767,0
73769,0
73772,0
73773,0
73779,0
73780,0
73782,0
73789,0
73792,0
73795,0
73798,0
73799,0
73801,0
73804,0
73805,0
73808,0
73809,0
73810,0
73812,0
73815,0
73818,0
73819,0
73821,0
73822,0
73824,0
73829,0
73831,0
73833,0
73834,0
73835,0
73837,0
73840,0
73841,0
73844,0
73849,0
73850,0
73854,0
73861,0
73862,0
73864,0
73869,0
73870,0
73877,0
73880,0
73882,0
73883,0
73884,0
73885,0
73889,0
73892,0
73893,0
73895,0
73896,0
73897,0
73899,0
73900,0
73902,0
73903,0
73904,0
73906,0
73907,0
73910,0
73911,0
73915,0
73917,0
73923,0
73936,0
73937,0
73940,0
73942,0
73945,0
73950,0
73953,0
73955,0
73956,0
73958,0
73959,0
73963,0
73964,0
73965,0
73967,0
73976,0
73977,0
73978,0
73979,0
73985,0
73987,0
73990,0
73991,0
73992,0
73998,0
73999,0
74000,0
74003,0
74005,0
74012,0
74013,0
74019,0
74022,0
74023,0
74025,0
74026,0
74029,0
74038,0
74043,0
74044,0
74051,0
74052,0
74053,0
74055,0
74056,0
74057,0
74062,0
74065,0
74069,0
74074,0
74076,0
74080,0
74082,0
74086,0
74088,0
74089,0
74091,0
74093,0
74094,0
74097,0
74100,0
74103,0
74106,0
74108,0
74113,0
74115,0
74116,0
74117,0
74121,0
74127,0
74129,0
74130,0
74131,0
74132,0
74136,0
74137,0
74152,0
74157,0
74160,0
74161,0
74164,0
74165,0
74170,0
74171,0
74172,0
74174,0
74175,0
74176,0
74185,0
74187,0
74188,0
74189,0
74191,0
74197,0
74199,0
74200,0
74201,0
74208,0
74212,0
74214,0
74215,0
74216,0
74221,0
74226,0
74235,0
74238,0
74239,0
74244,0
74248,0
74253,0
74254,0
74258,0
74262,0
74263,0
74264,0
74269,0
74271,0
74272,0
74274,0
74275,0
74279,0
74281,0
74282,0
74283,0
74284,0
74286,0
74287,0
74288,0
74290,0
74294,0
74295,0
74297,0
74300,0
74301,0
74303,0
74304,0
74307,0
74312,0
74315,0
74317,0
74318,0
74322,0
74324,0
74325,0
74326,0
74328,0
74329,0
74330,0
74335,0
74337,0
74348,0
74351,0
74353,0
74356,0
74358,0
74363,0
74366,0
74368,0
74369,0
74372,0
74375,0
74377,0
74382,0
74390,0
74391,0
74394,0
74395,0
74398,0
74400,0
74402,0
74409,0
74411,0
74413,0
74423,0
74432,0
74437,0
74443,0
74447,0
74450,0
74451,0
74453,0
74457,0
74458,0
74462,0
74464,0
74466,0
74475,0
74478,0
74481,0
74483,0
74484,0
74487,0
74488,0
74491,0
74492,0
74493,0
74495,0
74500,0
74503,0
74505,0
74507,0
74510,0
74511,0
74517,0
74518,0
74519,0
74520,0
74522,0
74523,0
74524,0
74526,0
74529,0
74530,0
74536,0
74539,0
74541,0
74542,0
74544,0
74546,0
74547,0
74554,0
74559,0
74560,0
74562,0
74566,0
74569,0
74571,0
74572,0
74577,0
74579,0
74582,0
74583,0
74584,0
74586,0
74588,0
74591,0
74595,0
74601,0
74603,0
74608,0
74610,0
74615,0
74616,0
74617,0
74620,0
74622,0
74625,0
74630,0
74631,0
74635,0
74637,0
74640,0
74642,0
74645,0
74646,0
74648,0
74651,0
74652,0
74654,0
74655,0
74657,0
74659,0
74664,0
74665,0
74666,0
74667,0
74669,0
74670,0
74672,0
74679,0
74680,0
74681,0
74682,0
74685,0
74687,0
74689,0
74691,0
74692,0
74694,0
74702,0
74703,0
74705,0
74709,0
74711,0
74712,0
74714,0
74716,0
74722,0
74725,0
74728,0
74738,0
74743,0
74744,0
74748,0
74749,0
74751,0
74752,0
74756,0
74757,0
74758,0
74759,0
74760,0
74763,0
74774,0
74775,0
74776,0
74778,0
74781,0
74782,0
74784,0
74785,0
74786,0
74787,0
74792,0
74794,0
74801,0
74806,0
74808,0
74810,0
74812,0
74813,0
74819,0
74822,0
74823,0
74825,0
74827,0
74828,0
74833,0
74834,0
74835,0
74836,0
74837,0
74838,0
74844,0
74846,0
74849,0
74855,0
74861,0
74863,0
74864,0
74865,0
74867,0
74869,0
74870,0
74871,0
74873,0
74874,0
74877,0
74882,0
74884,0
74885,0
74887,0
74892,0
74893,0
74894,0
74898,0
74901,0
74902,0
74903,0
74908,0
74910,0
74911,0
74912,0
74915,0
74917,0
74920,0
74926,0
74928,0
74929,0
74931,0
74934,0
74939,0
74940,0
74941,0
74944,0
74946,0
74947,0
74949,0
74956,0
74958,0
74959,0
74961,0
74974,0
74977,0
74978,0
74979,0
74984,0
74988,0
74989,0
74991,0
74995,0
74997,0
74998,0
74999,0
75009,0
75013,0
75014,0
75017,0
75018,0
75020,0
75022,0
75023,0
75025,0
75027,0
75028,0
75029,0
75031,0
75032,0
75033,0
75035,0
75037,0
75038,0
75040,0
75053,0
75057,0
75060,0
75063,0
75064,0
75066,0
75070,0
75073,0
75074,0
75076,0
75077,0
75079,0
75081,0
75083,0
75084,0
75085,0
75089,0
75090,0
75091,0
75092,0
75093,0
75095,0
75096,0
75103,0
75107,0
75108,0
75109,0
75110,0
75111,0
75115,0
75118,0
75119,0
75120,0
75125,0
75126,0
75127,0
75128,0
75131,0
75133,0
75134,0
75135,0
75144,0
75149,0
75154,0
75157,0
75164,0
75166,0
75173,0
75174,0
75176,0
75177,0
75178,0
75181,0
75185,0
75187,0
75189,0
75191,0
75200,0
75208,0
75215,0
75222,0
75223,0
75231,0
75235,0
75236,0
75237,0
75240,0
75242,0
75243,0
75249,0
75250,0
75251,0
75255,0
75256,0
75259,0
75260,0
75263,0
75267,0
75269,0
75271,0
75272,0
75277,0
75278,0
75279,0
75281,0
75283,0
75284,0
75286,0
75290,0
75292,0
75293,0
75294,0
75297,0
75299,0
75300,0
75306,0
75307,0
75308,0
75309,0
75310,0
75312,0
75318,0
75319,0
75320,0
75321,0
75322,0
75327,0
75328,0
75330,0
75331,0
75332,0
75333,0
75335,0
75339,0
75343,0
75344,0
75345,0
75346,0
75347,0
75349,0
75353,0
75355,0
75360,0
75366,0
75367,0
75370,0
75371,0
75374,0
75377,0
75379,0
75380,0
75385,0
75386,0
75390,0
75392,0
75401,0
75402,0
75405,0
75409,0
75410,0
75416,0
75424,0
75428,0
75429,0
75430,0
75431,0
75432,0
75433,0
75436,0
75439,0
75442,0
75445,0
75450,0
75451,0
75458,0
75459,0
75461,0
75462,0
75467,0
75468,0
75479,0
75482,0
75483,0
75485,0
75486,0
75488,0
75490,0
75491,0
75492,0
75495,0
75498,0
75499,0
75500,0
75501,0
75502,0
75503,0
75504,0
75507,0
75509,0
75514,0
75516,0
75517,0
75519,0
75521,0
75522,0
75524,0
75526,0
75529,0
75534,0
75535,0
75538,0
75542,0
75546,0
75548,0
75549,0
75550,0
75551,0
75556,0
75558,0
75560,0
75564,0
75565,0
75568,0
75570,0
75572,0
75576,0
75579,0
75581,0
75582,0
75584,0
75585,0
75588,0
75589,0
75591,0
75594,0
75595,0
75599,0
75602,0
75606,0
75610,0
75611,0
75612,0
75613,0
75617,0
75619,0
75622,0
75625,0
75626,0
75628,0
75631,0
75632,0
75633,0
75635,0
75642,0
75644,0
75649,0
75654,0
75663,0
75664,0
75665,0
75668,0
75670,0
75671,0
75673,0
75674,0
75677,0
75691,0
75692,0
75694,0
75695,0
75698,0
75699,0
75701,0
75702,0
75709,0
75712,0
75716,0
75718,0
75719,0
75723,0
75724,0
75729,0
75731,0
75735,0
75738,0
75739,0
75744,0
75745,0
75746,0
75747,0
75748,0
75749,0
75751,0
75752,0
75754,0
75758,0
75760,0
75762,0
75763,0
75764,0
75766,0
75767,0
75770,0
75771,0
75773,0
75777,0
75780,0
75781,0
75783,0
75786,0
75787,0
75791,0
75793,0
75797,0
75801,0
75802,0
75803,0
75806,0
75807,0
75809,0
75812,0
75814,0
75815,0
75817,0
75819,0
75821,0
75825,0
75831,0
75833,0
75834,0
75835,0
75842,0
75849,0
75851,0
75852,0
75853,0
75854,0
75860,0
75863,0
75866,0
75872,0
75875,0
75878,0
75880,0
75886,0
75889,0
75892,0
75893,0
75895,0
75896,0
75898,0
75900,0
75903,0
75908,0
75909,0
75914,0
75916,0
75922,0
75923,0
75924,0
75925,0
75927,0
75928,0
75929,0
75930,0
75932,0
75933,0
75934,0
75936,0
75937,0
75939,0
75942,0
75943,0
75947,0
75950,0
75951,0
75952,0
75954,0
75955,0
75958,0
75960,0
75963,0
75964,0
75969,0
75971,0
75977,0
75978,0
75980,0
75986,0
75991,0
75992,0
75993,0
75994,0
75998,0
76001,0
76006,0
76007,0
76008,0
76011,0
76013,0
76016,0
76018,0
76019,0
76022,0
76023,0
76024,0
76026,0
76029,0
76031,0
76032,0
76033,0
76037,0
76039,0
76041,0
76042,0
76046,0
76052,0
76054,0
76055,0
76061,0
76062,0
76070,0
76071,0
76072,0
76073,0
76076,0
76077,0
76079,0
76081,0
76082,0
76092,0
76093,0
76094,0
76095,0
76096,0
76097,0
76099,0
76100,0
76101,0
76102,0
76105,0
76106,0
76107,0
76108,0
76110,0
76111,0
76112,0
76113,0
76114,0
76115,0
76116,0
76117,0
76122,0
76124,0
76131,0
76133,0
76135,0
76136,0
76148,0
76149,0
76151,0
76153,0
76155,0
76157,0
76158,0
76159,0
76160,0
76162,0
76168,0
76169,0
76171,0
76172,0
76173,0
76179,0
76181,0
76184,0
76189,0
76190,0
76204,0
76205,0
76207,0
76208,0
76210,0
76216,0
76218,0
76221,0
76223,0
76227,0
76232,0
76234,0
76236,0
76237,0
76238,0
76239,0
76241,0
76249,0
76250,0
76252,0
76253,0
76254,0
76257,0
76259,0
76260,0
76261,0
76263,0
76264,0
76265,0
76267,0
76268,0
76272,0
76274,0
76275,0
76278,0
76282,0
76284,0
76285,0
76286,0
76287,0
76289,0
76291,0
76300,0
76301,0
76305,0
76307,0
76312,0
76318,0
76319,0
76320,0
76321,0
76334,0
76338,0
76342,0
76345,0
76347,0
76349,0
76350,0
76351,0
76352,2
76355,0
76360,0
76363,0
76366,0
76368,0
76369,0
76375,0
76377,0
76383,0
76384,0
76386,0
76388,0
76390,0
76391,0
76394,0
76396,0
76398,0
76399,0
76400,0
76401,0
76403,0
76404,0
76406,0
76408,0
76409,0
76410,0
76413,0
76414,0
76416,0
76417,0
76422,0
76424,0
76425,0
76426,0
76427,0
76428,0
76429,0
76430,0
76432,0
76433,0
76434,0
76436,0
76438,0
76440,0
76445,0
76450,0
76452,0
76453,0
76455,0
76458,0
76460,0
76463,0
76464,0
76467,0
76470,0
76471,0
76475,0
76476,0
76477,0
76480,0
76482,0
76483,0
76484,0
76488,0
76491,0
76492,0
76497,0
76498,0
76499,2
76500,0
76501,0
76505,0
76508,0
76509,0
76512,0
76514,0
76521,0
76523,0
76528,0
76530,0
76532,0
76534,0
76537,0
76540,0
76542,0
76544,0
76545,0
76547,0
76551,0
76552,0
76553,0
76555,0
76557,0
76558,0
76569,0
76571,0
76575,0
76576,0
76578,0
76583,0
76584,0
76586,0
76587,0
76597,0
76599,0
76601,0
76602,0
76605,0
76606,0
76607,0
76611,0
76612,0
76616,0
76626,2
76628,0
76630,0
76632,0
76637,0
76640,0
76647,0
76650,0
76652,0
76654,0
76656,0
76659,0
76660,0
76661,0
76662,0
76666,0
76669,0
76670,0
76675,0
76682,0
76683,0
76684,0
76686,0
76691,0
76692,0
76695,0
76699,0
76701,0
76709,0
76710,0
76716,0
76717,0
76724,0
76726,0
76727,0
76728,0
76731,0
76732,0
76739,0
76741,0
76746,0
76748,0
76750,0
76751,0
76759,0
76760,0
76761,0
76762,0
76766,0
76767,0
76769,0
76775,0
76777,0
76778,0
76781,0
76786,0
76787,0
76789,0
76790,0
76793,0
76795,0
76796,0
76798,0
76803,0
76810,0
76812,0
76813,0
76814,0
76815,0
76818,0
76819,0
76821,0
76823,0
76825,0
76826,0
76838,0
76840,0
76841,0
76842,0
76849,0
76851,0
76855,0
76858,0
76864,0
76865,0
76866,0
76867,0
76873,0
76877,0
76878,0
76883,0
76884,0
76888,0
76889,0
76890,0
76901,0
76902,0
76904,0
76905,0
76907,0
76908,0
76911,0
76914,0
76915,0
76916,0
76920,0
76922,0
76923,0
76927,0
76930,0
76932,0
76933,0
76939,0
76940,0
76941,0
76942,0
76947,0
76954,0
76957,0
76961,0
76965,0
76968,0
76973,0
76976,0
76977,0
76979,0
76980,0
76987,0
76988,0
76989,0
76990,0
76991,0
76992,0
76993,0
77003,0
77011,0
77022,0
77025,0
77026,0
77029,0
77031,0
77033,0
77035,0
77036,0
77037,0
77038,0
77039,0
77040,0
77042,0
77044,0
77045,0
77047,0
77050,0
77052,0
77056,0
77062,0
77067,0
77072,0
77074,0
77075,0
77078,0
77079,0
77082,0
77091,0
77092,0
77093,0
77095,0
77096,0
77097,0
77098,0
77099,0
77101,0
77102,0
77104,0
77106,0
77110,0
77111,0
77112,0
77113,0
77114,0
77116,0
77118,0
77119,0
77120,0
77126,0
77128,0
77130,0
77133,0
77134,0
77136,0
77138,0
77143,0
77144,0
77145,0
77146,0
77151,0
77152,0
77153,0
77156,0
77161,0
77168,0
77171,0
77172,0
77173,0
77178,0
77180,0
77181,0
77184,0
77185,0
77189,0
77198,0
77199,0
77203,0
77204,0
77208,0
77211,0
77214,0
77219,0
77222,0
77223,0
77224,0
77225,0
77226,0
77228,0
77229,0
77230,0
77232,0
77237,0
77238,0
77240,0
77241,0
77242,0
77246,0
77250,0
77255,0
77258,0
77261,0
77263,0
77265,0
77267,0
77268,0
77270,0
77271,0
77273,0
77274,0
77275,0
77280,0
77281,0
77282,0
77285,0
77287,0
77291,0
77296,0
77297,0
77302,0
77303,0
77304,0
77306,0
77307,0
77308,0
77309,0
77314,0
77316,0
77318,0
77320,0
77324,0
77326,0
77327,0
77329,0
77332,0
77335,0
77342,0
77344,0
77346,0
77347,0
77348,0
77349,0
77350,0
77355,0
77356,0
77358,0
77359,0
77360,0
77365,0
77370,0
77372,0
77377,0
77379,0
77382,0
77383,0
77386,0
77387,0
77389,0
77390,0
77391,0
77394,0
77400,0
77402,0
77407,0
77410,0
77411,0
77424,0
77425,0
77427,0
77432,0
77434,0
77447,0
77452,0
77456,0
77459,0
77461,0
77462,0
77468,0
77469,0
77471,0
77473,0
77474,0
77476,0
77480,0
77481,0
77482,0
77483,0
77484,0
77485,0
77487,0
77488,0
77491,0
77492,0
77493,0
77495,0
77499,0
77500,0
77502,0
77506,0
77507,0
77516,0
77517,0
77520,0
77523,0
77524,0
77526,0
77528,0
77530,0
77532,0
77535,0
77536,0
77538,0
77549,0
77557,0
77559,0
77560,0
77561,0
77563,0
77564,0
77567,0
77575,0
77576,0
77579,0
77585,0
77587,0
77590,0
77591,0
77594,0
77602,0
77603,0
77608,0
77610,0
77611,0
77614,0
77623,0
77625,0
77629,0
77630,0
77636,0
77640,0
77642,0
77644,0
77645,0
77647,0
77648,0
77651,0
77653,0
77654,0
77657,0
77662,0
77663,0
77668,0
77670,0
77671,0
77673,0
77674,0
77676,0
77678,0
77679,0
77680,0
77686,0
77688,0
77692,0
77695,0
77698,0
77700,0
77701,0
77702,0
77708,0
77710,0
77715,0
77719,0
77723,0
77724,0
77728,0
77735,0
77738,0
77740,0
77742,0
77743,0
77745,0
77747,0
77749,0
77751,0
77752,0
77753,0
77754,0
77757,0
77758,0
77766,0
77767,0
77768,0
77769,0
77771,0
77772,0
77774,0
77776,0
77777,0
77779,0
77780,0
77787,0
77788,0
77790,0
77795,0
77797,0
77799,0
77800,0
77802,0
77807,0
77808,0
77809,0
77810,0
77811,0
77812,0
77814,0
77816,0
77817,0
77818,0
77819,0
77825,0
77831,0
77833,0
77834,0
77840,0
77841,0
77846,0
77848,0
77849,0
77851,0
77854,0
77856,0
77859,0
77860,0
77864,0
77865,0
77867,0
77868,0
77869,0
77870,0
77871,0
77876,0
77879,0
77882,0
77886,0
77887,0
77889,0
77891,0
77892,0
77897,0
77898,0
77902,0
77904,0
77906,0
77907,0
77910,0
77911,0
77912,0
77916,0
77917,0
77922,0
77926,0
77928,0
77929,0
77932,0
77935,0
77936,0
77940,2
77942,0
77943,0
77948,0
77953,0
77954,0
77955,0
77960,0
77963,0
77964,0
77966,0
77971,0
77976,0
77977,0
77980,0
77983,0
77984,0
77989,0
78004,0
78006,0
78007,0
78015,0
78016,0
78017,0
78019,0
78021,0
78027,0
78029,0
78033,0
78037,0
78039,0
78040,0
78044,0
78046,0
78049,0
78051,0
78053,0
78057,0
78061,0
78062,0
78064,0
78067,0
78069,0
78073,0
78074,0
78076,0
78077,0
78087,0
78089,0
78091,0
78096,0
78099,0
78110,0
78111,0
78112,0
78114,0
78115,0
78119,0
78127,0
78141,0
78142,0
78147,0
78157,0
78160,0
78162,0
78165,0
78166,0
78168,0
78176,0
78178,0
78182,0
78194,0
78196,0
78198,0
78202,0
78212,0
78217,0
78222,0
78224,0
78225,0
78226,0
78228,0
78229,0
78230,0
78231,0
78232,0
78234,0
78236,0
78249,0
78252,0
78254,0
78256,0
78260,0
78262,0
78264,0
78265,0
78275,0
78281,0
78282,0
78284,0
78285,0
78286,0
78287,0
78291,0
78293,0
78297,0
78298,0
78300,0
78312,0
78313,0
78314,0
78315,0
78320,0
78321,0
78323,0
78328,0
78332,0
78335,0
78337,0
78340,0
78341,0
78344,0
78345,0
78346,0
78352,0
78353,0
78359,0
78365,0
78368,0
78370,0
78371,0
78372,0
78374,0
78381,0
78382,0
78383,0
78388,0
78394,0
78399,0
78401,0
78406,0
78409,0
78410,0
78411,0
78412,0
78416,0
78422,0
78423,0
78428,0
78430,0
78431,0
78432,0
78433,0
78434,0
78437,0
78438,0
78440,0
78441,0
78446,0
78447,0
78448,0
78449,0
78450,0
78458,0
78461,0
78464,0
78466,0
78468,0
78469,0
78471,0
78472,0
78473,0
78474,0
78475,0
78476,0
78481,0
78482,0
78483,0
78484,0
78485,0
78489,0
78490,0
78491,0
78496,0
78497,0
78498,0
78500,0
78506,0
78507,0
78508,0
78512,0
78513,0
78515,0
78516,0
78518,0
78522,0
78524,0
78529,0
78530,0
78531,0
78533,0
78535,0
78536,0
78540,0
78541,0
78542,0
78544,0
78545,0
78546,0
78550,0
78552,0
78553,0
78554,0
78555,0
78559,0
78562,0
78564,0
78565,0
78571,0
78573,0
78575,0
78577,0
78579,0
78588,0
78589,0
78590,0
78591,0
78596,0
78597,0
78598,0
78600,0
78601,0
78603,0
78605,0
78607,0
78612,0
78617,0
78619,0
78620,0
78621,0
78631,0
78634,0
78637,0
78639,0
78641,0
78642,0
78648,0
78652,0
78655,0
78659,0
78660,0
78667,0
78670,0
78673,0
78675,0
78682,0
78683,0
78684,0
78692,0
78694,0
78695,0
78698,0
78701,0
78703,0
78705,0
78712,0
78714,0
78719,0
78720,0
78722,0
78725,0
78727,0
78733,0
78735,0
78736,0
78737,0
78738,0
78740,0
78743,0
78744,0
78746,0
78749,0
78751,0
78754,0
78755,0
78756,0
78758,0
78761,0
78765,0
78766,0
78768,0
78770,0
78772,0
78773,0
78774,0
78777,0
78778,0
78779,0
78783,2
78786,0
78789,0
78790,0
78792,0
78795,0
78796,0
78797,0
78798,0
78801,0
78802,0
78804,0
78806,0
78811,0
78817,0
78819,0
78822,0
78823,0
78824,0
78834,2
78836,0
78837,0
78838,0
78839,0
78841,0
78843,0
78844,0
78845,0
78846,0
78847,0
78848,0
78855,0
78859,0
78860,0
78862,0
78863,0
78865,0
78867,0
78868,0
78869,0
78870,0
78871,0
78874,0
